"trade_date","country","beta","size","momentum","book_to_price","residual_volatility","liquidity","profitability","investment_quality"
"2008-12-25",-0.006067,-0.001236,-0.003584,0.001674,-0.000414,-0.002689,0.003802,0.000061,-0.00031
"2008-12-26",-0.003308,-0.002208,-0.000753,-0.000124,0.000579,-0.002512,0.000104,0.001733,-0.001656
"2008-12-29",0.00036,0.000401,0.003492,0.002583,0.000606,0.002628,-0.001154,0.00167,0.001391
"2008-12-30",-0.00916,-0.00246,-0.003306,-0.000762,-0.002912,-0.001508,-0.000659,0.000997,-0.001997
"2008-12-31",-0.009164,-0.001931,0.001225,0.002783,-0.000068,-0.001938,-0.002147,0.001798,-0.002001
"2009-01-05",0.038319,0.00649,-0.002376,0.000287,0.001696,0.004298,0.003205,-0.000799,-0.000371
"2009-01-06",0.033246,0.00682,0.000809,-0.001023,0.002392,0.005314,-0.000501,-0.001126,0.001425
"2009-01-07",-0.00312,0.002421,-0.002115,-0.001697,-0.000047,0.001061,-0.000642,-0.001825,0.000063
"2009-01-08",-0.021967,-0.002166,0.000738,0.001819,-0.001354,-0.000395,0.000977,0.001097,-0.001211
"2009-01-09",0.020943,0.003192,-0.004862,-0.000857,0.000491,0.001756,0.000472,0.002191,-0.001029
"2009-01-12",0.00423,0.004154,-0.002254,-0.000478,0.000432,0.003367,-0.002413,0.000009,0.000456
"2009-01-13",-0.025253,-0.002626,0.001307,0.002154,0.001418,0.000008,-0.002903,-0.003598,0.001119
"2009-01-14",0.041573,0.005298,-0.001537,-0.000508,-0.000737,0.001427,0.002927,0.001276,-0.001062
"2009-01-15",0.002443,0.005564,-0.001158,0.000965,0.001201,0.003493,-0.001527,-0.001108,-0.000038
"2009-01-16",0.01472,0.002695,0.002871,-0.003677,0.001514,-0.000757,-0.000649,0.000064,0.000019
"2009-01-19",0.006789,-0.001082,0.002034,-0.001332,0.000849,-0.000293,0.001306,-0.000378,0.001787
"2009-01-20",0.008257,0.00273,-0.001487,0.000088,0.000015,0.000247,0.000867,0.000555,-0.001067
"2009-01-21",-0.002759,0.001451,0.000354,0.000093,0.001314,0.001392,-0.001733,-0.001699,-0.000312
"2009-01-22",0.012676,0.002143,-0.000877,-0.003105,0.000033,0.000615,-0.000167,-0.000009,-0.000018
"2009-01-23",-0.005147,0.000228,0.001161,0.00232,0.001834,0.001263,-0.003376,0.000147,-0.000338
"2009-02-02",0.019062,0.002608,-0.000709,-0.001734,-0.000939,0.001055,0.001074,-0.000087,0.001323
"2009-02-03",0.025624,0.002513,-0.001979,-0.003713,0.001592,0.001257,-0.000578,0.000199,0.000092
"2009-02-04",0.025111,0.002463,0.00034,-0.001553,0.003886,0.004728,-0.001307,-0.000047,-0.001271
"2009-02-05",-0.010594,-0.001985,0.000392,-0.000401,-0.000762,0.001587,0.000995,-0.000875,0.00166
"2009-02-06",0.041045,0.002206,-0.002387,-0.004184,0.004024,0.00035,0.000775,0.001828,-0.000146
"2009-02-09",0.028733,0.002435,-0.000935,-0.002569,0.00191,0.00394,0.001399,0.00147,-0.000284
"2009-02-10",0.018911,0.004739,-0.00116,-0.006364,0.001947,0.003066,0.001282,0.003464,0.00007
"2009-02-11",0.002734,-0.00137,-0.001025,-0.001118,0.002141,-0.000619,-0.000934,-0.000849,0.000129
"2009-02-12",0.00378,-0.000339,-0.002656,0.001092,0.001329,-0.001025,-0.000278,-0.001975,0.001682
"2009-02-13",0.036064,0.003362,-0.000045,-0.003213,0.00296,-0.000383,-0.001416,-0.001189,-0.000479
"2009-02-16",0.02405,0.002039,-0.00214,-0.002694,0.004051,-0.000224,0.000029,-0.001297,-0.000113
"2009-02-17",-0.034964,-0.003962,0.000016,-0.00004,-0.00302,-0.00024,0.00096,0.001553,-0.000528
"2009-02-18",-0.044918,-0.003843,-0.000662,0.003914,-0.00287,-0.000434,-0.000605,-0.001923,0.001641
"2009-02-19",0.015647,0.000675,-0.00116,0.003067,0.000372,-0.000193,-0.000783,-0.000725,-0.000332
"2009-02-20",0.02432,0.003196,-0.002659,-0.000269,0.000616,0.001015,0.000695,0.001555,-0.000667
"2009-02-23",0.028923,0.00212,-0.003521,-0.000981,0.003338,0.001229,0.000739,0.000335,-0.000387
"2009-02-24",-0.043347,-0.000907,0.00179,0.001287,0.000781,-0.000411,-0.002516,0.001297,0.000746
"2009-02-25",0.001147,0.000887,-0.009467,-0.001454,0.001386,-0.001288,0.000903,0.000556,0.000019
"2009-02-26",-0.057449,-0.005391,0.000859,-0.001398,0.000454,-0.000637,-0.002781,-0.002013,-0.000903
"2009-02-27",-0.034329,-0.008915,0.011792,0.004023,-0.001698,-0.002694,-0.001105,0.000985,-0.001963
"2009-03-02",0.016331,0.001481,-0.000887,0.004895,0.001282,0.000514,0.000236,0.000427,0.00066
"2009-03-03",-0.004762,0.000986,-0.002168,0.004044,-0.000343,0.000294,-0.000725,-0.001615,0.000635
"2009-03-04",0.065391,0.006524,-0.000973,-0.001038,0.001089,0.003479,-0.001862,0.000855,-0.000484
"2009-03-05",0.009074,0.002448,-0.005729,-0.001242,0.002159,0.002295,-0.00135,0.001254,0.000386
"2009-03-06",-0.008457,0.002054,-0.003761,-0.00301,0.001394,-0.000419,-0.002533,0.000312,-0.00158
"2009-03-09",-0.038633,-0.004034,-0.000451,0.003339,-0.000383,-0.002854,-0.002776,0.000791,0.000551
"2009-03-10",0.020888,0.004048,-0.003062,-0.00127,-0.000105,0.001246,0.00026,0.000908,0.000853
"2009-03-11",-0.007947,0.000109,-0.004262,0.001405,0.000568,0.000032,-0.001326,-0.000212,0.000436
"2009-03-12",-0.001934,-0.000182,-0.002718,-0.0005,0.000636,-0.002036,0.003505,-0.001405,0.000943
"2009-03-13",-0.005625,-0.000051,0.001191,0.002739,-0.000472,0.000376,-0.00215,-0.000582,-0.00074
"2009-03-16",0.016289,0.00296,-0.000803,0.000597,-0.00006,0.000624,-0.001103,-0.000699,-0.000649
"2009-03-17",0.03654,0.004461,0.0005,-0.000234,0.001489,0.002476,-0.000433,0.001194,-0.000457
"2009-03-18",0.007132,0.003828,0.000347,-0.000121,0.00076,0.00384,-0.001694,-0.000085,-0.001047
"2009-03-19",0.022257,0.00361,0.000207,-0.001126,0.000312,0.002541,-0.000824,0.000285,0.00005
"2009-03-20",-0.001466,0.001386,0.001897,-0.000834,0.000153,0.001678,-0.000128,0.001621,0.001226
"2009-03-23",0.025355,0.00489,0.001254,0.001427,0.003004,0.0023,-0.000012,0.000929,-0.001595
"2009-03-24",0.006008,0.000162,0.00028,0.000045,-0.000213,0.00064,0.000549,-0.002245,-0.001106
"2009-03-25",-0.02331,-0.002873,-0.001865,0.000937,-0.003591,-0.001412,-0.001962,-0.002836,0.000198
"2009-03-26",0.031667,0.00743,0.001741,-0.002307,-0.002224,0.00085,0.00045,-0.002091,0.000504
"2009-03-27",0.008738,0.0033,0.000747,-0.00109,-0.000521,0.000053,-0.000097,-0.002837,-0.000466
"2009-03-30",-0.002265,-0.000002,-0.0057,-0.000562,-0.000417,-0.000114,-0.000829,0.001706,-0.001708
"2009-03-31",0.010694,0.00125,0.001074,0.00004,-0.001418,0.001192,-0.000554,-0.00084,-0.000881
"2009-04-01",0.016567,0.001732,-0.001169,-0.002834,0.001746,0.000937,0.000266,0.001257,-0.000396
"2009-04-02",0.00774,0.000645,0.000175,-0.000612,0.002078,0.002332,-0.002456,0.002136,-0.002044
"2009-04-03",-0.005284,-0.000572,-0.003652,0.001035,0.000359,-0.000807,-0.000185,0.002825,-0.001013
"2009-04-07",0.005735,-0.000912,-0.003471,0.00156,0.00053,-0.000029,0.002704,-0.00059,0.000934
"2009-04-08",-0.036459,-0.002809,-0.001283,-0.000096,-0.001136,-0.000095,-0.003829,0.000474,-0.000846
"2009-04-09",0.016559,-0.000346,-0.001655,0.000844,-0.001183,-0.000843,0.001994,-0.001756,0.000392
"2009-04-10",0.033259,0.003343,0.002246,-0.000222,-0.001432,0.002614,-0.001299,-0.000595,-0.001665
"2009-04-13",0.022028,0.002423,0.002642,-0.00115,-0.000602,0.000622,-0.000247,0.00007,-0.001245
"2009-04-14",0.01143,0.000241,-0.002262,0.002046,-0.000837,-0.000719,0.000988,-0.000382,-0.001416
"2009-04-15",0.008476,0.001598,-0.003329,-0.001598,0.000562,0.00181,-0.00232,0.000122,-0.00192
"2009-04-16",0.002383,0.002146,-0.003134,-0.002721,0.002756,0.000222,-0.003355,-0.00003,-0.00129
"2009-04-17",-0.012127,-0.001368,0.001719,-0.001119,0.000012,0.000671,-0.004019,-0.000537,0.000297
"2009-04-20",0.024349,0.001989,-0.004978,-0.003701,0.000687,-0.000501,-0.000932,-0.000486,0.001822
"2009-04-21",-0.009689,-0.001347,-0.00159,-0.000915,0.001912,-0.000525,0.000254,-0.003721,-0.000488
"2009-04-22",-0.041,-0.004911,0.004495,0.001865,0.00098,-0.004232,0.000889,-0.000008,0.001137
"2009-04-23",0.008024,0.002111,0.000575,-0.00118,-0.002416,0.002229,-0.001862,0.001648,-0.00108
"2009-04-24",-0.007312,-0.00216,-0.001622,0.001219,-0.001288,-0.002909,-0.000636,-0.000157,-0.000843
"2009-04-27",-0.029346,-0.003693,0.004311,0.001727,0.000057,-0.000013,-0.001949,0.001326,0.00031
"2009-04-28",0.00712,0.004335,-0.004253,0.000696,0.002133,-0.000549,-0.001735,0.000628,0.000032
"2009-04-29",0.03135,0.004356,0.001665,0.000761,-0.000126,0.001921,-0.001974,-0.00221,0.000642
"2009-04-30",0.01001,0.002217,0.000245,0.001047,-0.002309,0.000513,-0.003692,-0.002167,-0.000373
"2009-05-04",0.035077,0.004156,-0.00134,-0.001434,0.001364,0.002746,-0.000743,0.000461,-0.000878
"2009-05-05",0.005861,0.000098,-0.003006,0.000658,0.000184,0.002649,0.00065,-0.001723,0.000839
"2009-05-06",0.014592,0.00319,-0.00038,0.000365,-0.000038,0.000235,-0.000251,0.000197,-0.000846
"2009-05-07",-0.002116,0.002643,-0.0045,-0.001928,-0.000786,0.000145,-0.000151,-0.0017,-0.000998
"2009-05-08",0.005295,0.001267,-0.004335,-0.003219,0.003529,-0.002013,-0.003001,0.000067,0.001245
"2009-05-11",-0.030314,-0.003276,0.002851,-0.002609,0.001675,-0.002314,-0.001642,-0.000324,-0.001619
"2009-05-12",0.024271,0.002984,-0.000796,0.001288,0.001759,0.002846,-0.000494,-0.000141,-0.00047
"2009-05-13",0.008806,0.00197,-0.002304,-0.000504,0.003904,0.001199,-0.000913,0.001863,-0.000735
"2009-05-14",-0.003503,0.001643,-0.002033,-0.000261,-0.000069,0.002052,-0.002044,-0.001073,0.00023
"2009-05-15",0.003474,-0.000598,-0.002801,-0.000497,0.000218,0.001442,0.000259,-0.002153,-0.00078
"2009-05-18",0.00585,0.000021,-0.003484,0.000707,0.000657,0.00053,-0.001058,-0.000614,0.000548
"2009-05-19",0.009622,0.002658,-0.001319,0.000044,-0.000484,0.000653,-0.000133,-0.001106,-0.000531
"2009-05-20",-0.008388,0.00062,-0.00143,0.001822,0.001297,0.00053,-0.001021,0.000621,-0.000999
"2009-05-21",-0.021544,-0.003488,0.000077,-0.000439,-0.001864,-0.002976,0.002323,-0.000582,0.002492
"2009-05-22",-0.000793,0.000549,-0.000269,-0.000275,0.000444,0.000134,-0.001336,-0.0008,0.000528
"2009-05-25",0.00481,0.002732,0.002551,0.000581,-0.001144,0.000743,0.000198,-0.000055,-0.001033
"2009-05-26",-0.007265,-0.002488,-0.004512,-0.001367,0.002328,0.000326,-0.000835,0.001784,-0.000869
"2009-05-27",0.010835,0.000687,0.000328,-0.000417,0.000477,0.000863,-0.002618,0.000043,0.000982
"2009-06-01",0.028947,0.003314,0.00167,0.00016,0.000906,0.001489,0.000134,0.000646,-0.00032
"2009-06-02",0.004026,0.001947,-0.001313,-0.001174,0.001419,0.002165,0.001459,0.00019,0.000568
"2009-06-03",0.019761,0.002026,-0.002264,-0.000452,0.00097,0.001429,-0.001164,0.001124,-0.000015
"2009-06-04",0.000424,0.000048,-0.001224,-0.001745,0.001198,-0.000634,-0.000388,0.000059,0.000356
"2009-06-05",-0.005257,-0.001957,-0.000731,-0.001673,-0.000348,0.001347,0.000244,0.002478,0.001461
"2009-06-08",0.001351,0.000517,-0.005228,-0.003131,-0.000356,-0.001696,-0.002734,-0.002447,0.002077
"2009-06-09",0.005772,-0.001713,-0.00251,-0.000978,0.000617,-0.000572,-0.001151,-0.001352,-0.002043
"2009-06-10",0.011077,-0.001364,0.000107,-0.002628,0.001994,-0.0007,-0.001413,-0.000432,0.000173
"2009-06-11",-0.008682,-0.001312,-0.001048,-0.0003,-0.001919,-0.000556,0.000949,0.001079,-0.000168
"2009-06-12",-0.019903,-0.001842,0.000526,0.001988,-0.000381,-0.001602,-0.000525,-0.001666,-0.000564
"2009-06-15",0.018221,-0.000657,-0.002138,0.000493,0.001018,-0.002519,0.000095,-0.000409,-0.001263
"2009-06-16",-0.000802,0.00097,0.000589,0.001021,0.001034,0.000999,-0.000419,0.002263,0.000124
"2009-06-17",0.0158,0.001292,0.001621,0.001119,0.000366,0.000841,-0.000794,0.000545,0.000097
"2009-06-18",0.012934,0.001131,0.001473,0.000309,0.001408,0.002478,0.000456,0.001214,-0.000422
"2009-06-19",0.006414,-0.001942,0.000818,-0.000784,0.001112,-0.004214,0.000197,-0.001113,-0.000936
"2009-06-22",-0.001612,-0.001724,0.000162,-0.000797,0.001613,0.000899,0.000604,0.000597,-0.000285
"2009-06-23",-0.000641,-0.000701,-0.002279,0.001041,-0.000381,-0.00057,-0.000084,0.000035,0.00029
"2009-06-24",0.014477,0.001781,0.003164,0.002433,0.00083,0.001449,-0.000673,0.000239,-0.000114
"2009-06-25",-0.000442,-0.001613,-0.003486,0.000896,-0.001062,0.002633,-0.000307,-0.000467,-0.000185
"2009-06-26",0.003692,0.001563,-0.000851,0.000638,-0.000055,0.00096,0.000418,-0.00107,0.001651
"2009-06-29",0.013647,0.001315,0.002921,0.00127,-0.00024,-0.00159,-0.001609,-0.000616,0.000558
"2009-06-30",-0.006473,-0.000746,0.001029,0.00157,-0.000529,0.00271,0.000388,0.000686,-0.000523
"2009-07-01",0.01837,0.00276,0.001478,0.001516,0.001199,-0.000101,-0.000698,0.000463,0.000343
"2009-07-02",0.011544,0.00122,-0.000185,-0.000439,0.001298,0.000801,-0.000654,-0.000078,0.000367
"2009-07-03",0.011855,0.002511,0.00051,0.002807,0.001049,-0.001752,-0.001097,0.001204,-0.000725
"2009-07-06",0.011866,0.003394,0.002241,-0.001978,0.001884,-0.001201,-0.000025,0.000488,-0.000236
"2009-07-07",-0.00677,-0.001668,-0.00226,-0.002186,0.000774,0.002384,-0.000271,0.000408,-0.000846
"2009-07-08",0.003895,0.003366,-0.002806,0.003894,0.0008,-0.001251,-0.000324,0.001277,-0.000448
"2009-07-09",0.014794,0.00047,-0.001236,-0.000651,0.000041,0.003057,-0.000937,-0.001109,-0.00151
"2009-07-10",0.002785,0.000176,0.001235,0.000011,-0.000183,0.00138,-0.002277,-0.000559,0.00115
"2009-07-13",-0.005854,-0.001578,-0.000781,0.000172,-0.000421,-0.00054,-0.000589,-0.001029,0.000903
"2009-07-14",0.024405,0.00151,0.000962,0.001555,0.001782,0.000993,-0.000962,-0.000855,-0.000378
"2009-07-15",0.0104,0.003919,0.000524,-0.000477,0.002471,0.00353,-0.000048,-0.000079,0.000048
"2009-07-16",0.002287,0.001649,-0.001243,-0.001322,-0.001081,0.001665,-0.000965,-0.002897,0.000965
"2009-07-17",0.004427,0.002631,-0.002478,-0.002141,-0.00047,0.000033,-0.000458,-0.001464,0.000277
"2009-07-20",0.019884,0.003119,-0.000602,-0.004779,0.000865,-0.000009,0.001265,0.002048,-0.000818
"2009-07-21",-0.018209,0.001443,0.001257,-0.000833,-0.00082,0.000465,-0.000333,0.002947,0.001769
"2009-07-22",0.017283,0.003772,-0.000934,-0.00182,0.001262,-0.00057,0.000193,-0.001557,-0.000805
"2009-07-23",0.011319,0.00038,0.000012,0.001526,0.001192,-0.000953,-0.000832,-0.000523,-0.000354
"2009-07-24",0.000427,0.001507,0.001945,-0.002395,-0.000227,0.000155,-0.001773,-0.001634,0.000013
"2009-07-27",0.020458,0.002885,0.000687,-0.001318,0.00181,0.00127,0.000655,0.000827,0.000035
"2009-07-28",0.005987,0.001286,-0.001126,-0.002899,0.003221,0.000051,0.00135,0.000653,-0.000772
"2009-07-29",-0.051985,-0.00376,0.002273,0.00131,0.000212,0.002562,-0.003589,0.001319,-0.000759
"2009-07-30",0.021771,0.000956,0.00049,-0.002101,-0.001513,-0.00295,0.000137,-0.001895,-0.001199
"2009-07-31",0.029251,0.004126,0.000778,-0.002136,-0.00001,0.001086,-0.000339,-0.002864,0.000192
"2009-08-03",0.017689,0.006622,-0.001101,-0.009145,0.00214,0.003422,-0.002122,-0.001503,-0.000522
"2009-08-04",0.002875,0.002205,-0.000938,-0.006822,0.000693,0.00268,-0.002355,-0.000628,-0.002434
"2009-08-05",-0.006583,-0.002934,-0.002907,-0.000215,-0.000178,-0.002177,0.002892,0.001583,0.000363
"2009-08-06",-0.019488,-0.004844,-0.001785,0.001943,-0.00067,-0.000931,0.001113,-0.000627,-0.001115
"2009-08-07",-0.029559,-0.00446,-0.004388,0.002565,0.001053,-0.00327,-0.002365,0.001374,0.000825
"2009-08-10",0.00159,0.000491,-0.002703,-0.003088,-0.00088,-0.002129,-0.000403,-0.002233,-0.000351
"2009-08-11",0.005098,-0.001808,-0.001151,0.003538,-0.000484,-0.000681,-0.001414,-0.000958,0.001051
"2009-08-12",-0.044928,-0.002084,0.00277,0.004473,0.000202,0.000695,-0.003236,-0.000645,0.000476
"2009-08-13",0.010343,0.002799,-0.000415,0.001406,-0.00005,-0.000418,0.000032,0.000303,-0.001958
"2009-08-14",-0.033178,-0.000787,0.004857,0.006103,-0.001875,-0.001732,-0.003716,-0.000857,-0.003126
"2009-08-17",-0.062532,-0.007206,0.001783,0.001023,-0.000759,-0.004783,0.000321,0.000699,-0.000412
"2009-08-18",0.014664,0.003242,-0.000477,-0.005581,0.002006,0.005136,-0.001925,0.000364,0.000569
"2009-08-19",-0.049256,-0.009306,0.003809,0.001377,-0.002983,-0.000201,-0.00242,0.000224,0.000351
"2009-08-20",0.041826,0.00283,-0.000348,0.000863,0.000068,0.002271,-0.00015,-0.000745,0.000433
"2009-08-21",0.021758,0.000995,-0.004238,0.001094,-0.000026,0.005197,-0.000404,-0.000604,0.000305
"2009-08-24",0.010798,-0.000469,-0.003342,0.002463,-0.000878,0.002911,-0.002102,0.001107,-0.000699
"2009-08-25",-0.030474,-0.005009,-0.00135,-0.001505,-0.002509,0.000002,-0.001407,0.001258,0.002138
"2009-08-26",0.024117,0.003677,-0.002857,-0.001658,0.00159,0.00179,-0.001782,-0.001454,0.000637
"2009-08-27",0.001032,0.001491,-0.006365,-0.002684,0.000887,0.000776,-0.002467,-0.001745,0.001001
"2009-08-28",-0.032265,-0.004956,-0.000538,-0.001787,-0.00106,-0.00133,0.000806,-0.001439,0.0023
"2009-08-31",-0.071419,-0.007266,-0.000251,-0.003478,-0.00165,-0.00085,-0.000691,0.000272,0.00166
"2009-09-01",0.00469,-0.001716,-0.003457,-0.002266,0.001443,-0.001503,-0.003732,-0.000677,-0.001352
"2009-09-02",0.014806,-0.000407,-0.001924,0.000543,0.000504,0.001076,-0.000289,0.00098,-0.000351
"2009-09-03",0.051972,0.005188,0.002387,0.003364,0.000871,0.002527,0.000248,0.00026,-0.00087
"2009-09-04",0.009,0.001352,0.000079,0.000449,-0.001359,0.001983,0.000118,-0.000405,0.000555
"2009-09-07",0.009444,-0.000889,-0.000251,-0.000787,0.001098,0.003636,0.001679,0.003889,0.000768
"2009-09-08",0.020212,0.002754,0.00207,0.000898,0.000471,0.004177,-0.001264,0.000964,-0.000796
"2009-09-09",0.007754,0.003699,0.000666,0.001534,-0.000495,0.002202,-0.000784,-0.000105,-0.001847
"2009-09-10",-0.009042,-0.002799,0.000498,0.001227,-0.000284,-0.000272,-0.001565,0.00003,0.00215
"2009-09-11",0.022346,0.002492,-0.000464,-0.000545,0.00134,0.001988,0.001158,-0.000112,0.000967
"2009-09-14",0.018811,0.00193,-0.001415,0.000671,0.000901,-0.000279,-0.00157,-0.000366,-0.00023
"2009-09-15",0.004304,0.001613,-0.003427,-0.001483,-0.000609,0.002704,-0.000361,0.001146,-0.000977
"2009-09-16",-0.009714,-0.001207,-0.003052,0.000176,-0.00091,-0.001058,0.000323,-0.000982,0.001123
"2009-09-17",0.020557,0.000485,-0.002247,-0.003536,-0.000041,-0.000095,-0.000975,-0.001702,-0.000323
"2009-09-18",-0.034438,-0.003831,-0.00112,0.001719,-0.000856,-0.003132,-0.001309,-0.000242,-0.001465
"2009-09-21",0.007749,-0.002099,-0.002461,0.001833,-0.000472,-0.002733,-0.000431,0.001492,-0.001987
"2009-09-22",-0.022741,-0.004246,-0.00064,0.002746,-0.000732,-0.001696,-0.001932,0.004257,0.00086
"2009-09-23",-0.023255,-0.003116,-0.002165,-0.001389,-0.001613,-0.002616,-0.002715,0.000013,-0.000921
"2009-09-24",0.002902,0.000364,-0.000501,0.002642,0.00117,-0.001726,0.001289,-0.000441,-0.000585
"2009-09-25",-0.007215,-0.002568,0.000033,0.001121,0.001339,-0.003267,-0.000492,0.000554,0.000898
"2009-09-28",-0.027149,-0.003687,0.002057,-0.000213,-0.000684,-0.001278,-0.00235,0.00301,0.000067
"2009-09-29",-0.004628,-0.000218,0.004345,0.001445,0.000398,-0.003696,-0.002028,0.000504,-0.000449
"2009-09-30",0.01098,0.000356,0.000726,0.000912,0.000425,0.001185,-0.000626,0.001094,-0.000544
"2009-10-09",0.050605,0.006464,0.000458,-0.000793,0.000909,0.005019,0.001578,0.002111,-0.000453
"2009-10-12",-0.00172,-0.000402,-0.002293,0.000254,-0.000331,0.001985,-0.000384,0.0001,0.001804
"2009-10-13",0.014899,0.001723,-0.001847,0.000655,0.00135,0.000004,0.000693,-0.000525,0.000656
"2009-10-14",0.00888,0.003294,-0.001263,-0.000013,-0.000347,0.002789,-0.000382,-0.002023,0.000507
"2009-10-15",0.003297,0.002422,-0.001684,0.000227,0.000404,0.001045,-0.001809,0.000256,-0.000279
"2009-10-16",0.00104,0.000707,-0.000475,0.001887,-0.001462,0.000869,0.000195,-0.001182,0.001511
"2009-10-19",0.025635,0.004497,-0.000593,0.000122,0.00101,0.002824,-0.000472,-0.001664,-0.002232
"2009-10-20",0.014073,0.001885,-0.00164,-0.001812,0.001332,0.002513,0.000376,0.001438,-0.00039
"2009-10-21",-0.003944,0.000541,-0.000237,-0.000345,0.000074,-0.000722,-0.002388,-0.001493,0.000335
"2009-10-22",-0.004649,-0.000471,-0.003566,-0.002708,-0.000531,0.000496,0.001494,-0.000565,-0.000451
"2009-10-23",0.017429,0.002311,0.000959,-0.00084,0.000037,-0.000636,-0.00231,0.000706,-0.000988
"2009-10-26",-0.000776,-0.000194,-0.001732,-0.000718,-0.000724,0.001711,0.001107,0.000714,-0.001033
"2009-10-27",-0.028166,-0.00461,0.002191,0.002018,-0.00089,0.000787,-0.000702,0.001383,0.000973
"2009-10-28",0.005885,0.000765,-0.001895,0.000326,0.000402,-0.003821,0.00141,0.000434,-0.000279
"2009-10-29",-0.020506,-0.004123,0.000115,-0.000967,-0.001642,-0.00179,-0.000125,0.001476,0.000861
"2009-10-30",0.010831,-0.000151,0.000108,0.000078,-0.00039,-0.000224,-0.000536,-0.000184,0.000227
"2009-11-02",0.033185,0.002108,-0.000071,-0.000835,-0.000086,0.001187,-0.002021,0.000708,-0.000251
"2009-11-03",0.012785,0.001345,-0.002268,-0.001013,0.000687,0.001119,0.000148,-0.001076,0.000937
"2009-11-04",0.006197,0.001268,-0.002015,-0.003152,0.001123,0.002155,-0.000416,0.001253,0.000495
"2009-11-05",0.004622,-0.000822,-0.001611,-0.001696,-0.000362,-0.002137,0.000814,-0.001289,-0.000355
"2009-11-06",0.004322,0.002703,0.000083,-0.00062,0.000895,0.000807,-0.001369,-0.000552,-0.000546
"2009-11-09",0.003722,0.000118,-0.00117,0.001036,0.000315,-0.000561,0.000172,0.001001,0.001065
"2009-11-10",0.002512,0.000114,-0.000172,-0.001203,-0.001026,0.002398,-0.001086,0.00022,-0.000192
"2009-11-11",-0.001246,0.000425,-0.002253,0.000528,0.000662,-0.002359,-0.000143,0.000162,-0.000185
"2009-11-12",0.001529,-0.00058,-0.00117,0.001579,0.000593,-0.001684,-0.000241,0.001314,-0.00079
"2009-11-13",0.006266,-0.000649,-0.001203,-0.000854,0.000364,-0.003445,0.001216,0.001423,0.000037
"2009-11-16",0.027348,0.003753,-0.000933,0.000273,0.000637,-0.000574,-0.000544,0.001276,-0.000523
"2009-11-17",0.002,-0.000684,-0.00255,-0.000742,0.001335,0.001315,0.001633,-0.000332,0.000371
"2009-11-18",0.002591,-0.000411,-0.002027,-0.001284,0.00173,-0.000752,0.001456,-0.00052,0.00136
"2009-11-19",0.005999,0.000118,-0.004358,-0.002167,0.002464,0.000106,0.000756,0.001132,0.000846
"2009-11-20",-0.001005,-0.000943,-0.002801,0.001534,0.000477,0.000232,-0.001394,-0.001325,0.000313
